EPA Facility ID,Has Accident,Accident Count,NAICS Code,Accident History ID,Facility Accident ID,Date of Accident,Time Accident Began,NAICS Code of Process Involved,NAICS Description,Release Duration (Hours),Release Duration (Minutes),Gas Release,Liquid Spill/Evaporation,Fire,Explosion,Uncontrolled/Runaway Reaction,Storage Vessel,Piping,Process Vessel,Transfer Hose,Valve,Pump,Joint,Other Release Source,Wind Speed,Wind Speed Units,Wind Direction,Temperature,Atmospheric Stability Class,Precipitation Present,Unknown Weather Conditions,Employee/Contractor Deaths,Public Responder Deaths,Public Deaths,Employee/Contractor Injuries,Public Responder Injuries,Public Injuries,On-Site Property Damage ($),Off-Site Deaths,Off-Site Hospitalizations,Off-Site Public Deaths,Off-Site Other Medical Treatments,Evacuated,Sheltered-in-Place,Off-Site Property Damage ($),Fish or Animal Kills,"Tree, Lawn, Shrub, or Crop Damage",Water Contamination,Soil Contamination,Other Environmental Damage,Initiating Event,Contributing - Equipment Failure,Contributing - Human Error,Contributing - Improper Procedures,Contributing - Overpressurization,Contributing - Upset Condition,Contributing - By-Pass Condition,Contributing - Maintenance Activity/Inactivity,Contributing - Process Design Failure,Contributing - Unsuitable Equipment,Contributing - Unusual Weather Condition,Contributing - Management Error,Contributing - Other,Off-Site Responders Notified,Change - Improved/Upgraded Equipment,Change - Revised Maintenance,Change - Revised Training,Change - Revised Operating Procedures,Change - New Process Controls,Change - New Mitigation Systems,Change - Revised Emergency Response Plan,Change - Changed Process,Change - Reduced Inventory,Change - None,Change - Other
100000158688,Yes,1,,1,100000158688_1,Jul-16,16:17,22131,Water Supply and Irrigation Systems,001,32,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,10,Miles/h,S,90,B,N/A,N/A,0,0,0,2,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Human Error,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,Yes,Yes,N/A,N/A,Yes,N/A,N/A,N/A,N/A
100000165402,Yes,1,,1,100000165402_1,Dec-18,9:40,22131,Water Supply and Irrigation Systems,000,30,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,6,Miles/h,ENE,55,D,Yes,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100000169462,Yes,3,,1,100000169462_1,Dec-21,15:00,32511,Petrochemical Manufacturing,001,45,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,13,Miles/h,S,78,D,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,300,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,Yes,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100000169462,Yes,3,,2,100000169462_2,Sep-20,8:45,32511,Petrochemical Manufacturing,000,12,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,,N,N/A,Yes,0,0,0,0,0,0,0,0,0,0,0,0,34,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100000169462,Yes,3,,3,100000169462_3,Mar-19,15:15,32511,Petrochemical Manufacturing,000,58,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,14,Miles/h,SSE,72,B,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,34,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A
100000177523,Yes,1,32511,1,100000177523_1,Nov-14,21:10,32511,Petrochemical Manufacturing,000,20,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,5,Miles/h,SSE,65,F,N/A,N/A,0,0,0,3,0,0,76854,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Human Error,N/A,Yes,N/A,Yes,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,,Yes,Yes,Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100000183954,Yes,1,,1,100000183954_1,Jul-06,12:48,22111,Electric Power Generation,000,42,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,9,Miles/h,NW,87,C,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Human Error,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100000185694,Yes,4,,1,100000185694_1,Oct-18,20:00,311911,Roasted Nuts and Peanut Butter,000,01,Yes,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,,N,N/A,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Human Error,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"No, not notified",N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100000185694,Yes,4,,2,100000185694_2,Oct-18,12:15,311911,Roasted Nuts and Peanut Butter,000,15,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pressure Relief Valve,,N/A,N/A,,N,N/A,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Faulty valve that relieved prematurely,"No, not notified",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Faulty valve was taken out of service
100000185694,Yes,4,,3,100000185694_3,Dec-15,7:23,311991,Perishable Prepared Food,000,27,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,evaporator,,Miles/h,N/A,,N,N/A,Yes,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,"waste water contaminated, contained",Equipment Failure,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100000185694,Yes,4,,4,100000185694_4,Oct-15,8:25,311412,Frozen Specialty Food Manufacturing,002,49,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,5,Miles/h,S,70,N,N/A,N/A,0,0,0,0,0,0,650000,0,0,0,3,78,78,650000,Yes,Yes,Yes,Yes,N/A,Equipment Failure,Yes,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,hydrolic shock,,Yes,Yes,N/A,Yes,Yes,N/A,N/A,Yes,N/A,N/A,N/A
100000188432,Yes,1,,1,100000188432_1,Dec-04,14:15,49319,Other Warehousing and Storage,000,01,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,stepped on unsecure kamlock fitting,5,Miles/h,NW,75,D,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,none,Human Error,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"No, not notified",N/A,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100000195059,Yes,1,21113,1,100000195059_1,Aug-17,9:40,21113,Natural Gas Extraction,000,02,Yes,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,5,Miles/h,W,82,A,N/A,N/A,0,0,0,2,0,0,100000,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Human Error,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Improper contractor management
100000200953,Yes,3,,1,100000200953_1,Oct-19,17:45,49319,Other Warehousing and Storage,000,20,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,Miles/h,W,75,F,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Srvice contractor did not follow,"No, not notified",Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100000200953,Yes,3,,2,100000200953_2,Oct-19,21:00,49319,Other Warehousing and Storage,000,15,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,Miles/h,N,75,F,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"No, not notified",N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100000200953,Yes,3,,3,100000200953_3,Apr-19,1:30,49319,Other Warehousing and Storage,000,15,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,5.5,Miles/h,SE,71,D,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,Yes,N/A,N/A,Equipment Failure,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"No, not notified",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A
100000215215,Yes,2,211112,1,100000215215_1,Jan-09,9:30,211112,Natural Gas Liquid Extraction,001,00,Yes,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,,N/A,N/A,,N,N/A,Yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Human Error,N/A,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,"No, not notified",Yes,N/A,Yes,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A
100000215215,Yes,2,211112,2,100000215215_2,Nov-08,8:00,211112,Natural Gas Liquid Extraction,001,00,Yes,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,,N/A,N/A,,N,N/A,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"No, not notified",Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100000231536,Yes,3,,1,100000231536_1,May-22,22:30,32518,Other Basic Inorganic Chemical,000,01,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,12,Miles/h,S,71,N,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Human Error,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"No, not notified",N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100000231536,Yes,3,,2,100000231536_2,Apr-22,20:25,32518,Other Basic Inorganic Chemical,033,49,Yes,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Compressor,12,Miles/h,N,55,N,N/A,N/A,0,0,0,0,0,0,16000000,0,0,0,0,0,6395,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100000231536,Yes,3,,3,100000231536_3,Jan-18,0:15,32518,Other Basic Inorganic Chemical,000,30,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,6,Miles/h,S,32,N,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"No, not notified",N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100000246049,Yes,2,,1,100000246049_1,Jan-20,13:23,32619,Other Plastics Product Manufacturing,000,17,Yes,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,SW,75,D,N/A,N/A,0,0,0,2,0,0,1000000,0,0,0,0,0,0,54000,N/A,N/A,N/A,N/A,N/A,Equipment Failure,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100000246049,Yes,2,,2,100000246049_2,Jul-19,19:10,32511,Petrochemical Manufacturing,000,01,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,1.5,Miles/h,S,90,B,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Human Error,N/A,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,,N/A,N/A,Yes,Yes,N/A,Yes,N/A,N/A,N/A,N/A,N/A
100000253771,Yes,1,,1,100000253771_1,Dec-23,18:15,32411,Petroleum Refineries,001,15,Yes,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Compressor,7,Miles/h,NW,61,N,N/A,N/A,0,0,0,1,0,0,360000,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,Yes,Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A
100000025803,Yes,1,,1,100000025803_1,Sep-95,14:30,31133,Confectionery Manufacturing from,002,30,Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,Back Flow Regulator,,Meters/second,N/A,,N,N/A,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1562,N/A,N/A,N/A,N/A,N/A,Equipment Failure,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Equipment has been taken off line
100000034045,Yes,1,,1,100000034045_1,Aug-18,15:45,32615,Urethane and Other Foam Product,000,01,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Visi-Flow Site Glass within Piping,,N/A,N/A,,N,N/A,Yes,0,0,0,4,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,Removed All Visi-Flow site glasses
100000047184,Yes,1,,1,100000047184_1,Jun-13,10:10,22131,Water Supply and Irrigation Systems,000,15,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,Miles/h,NNE,61,D,Yes,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,None,Human Error,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Contractor did not tighten nut,"No, not notified",N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Contractor required to double check all
100000085052,Yes,1,,1,100000085052_1,Aug-19,14:30,32518,Other Basic Inorganic Chemical,000,04,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,12,Miles/h,E,86,D,N/A,N/A,0,0,0,1,0,0,0,0,1,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Human Error,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,provided employee with cooling vest to
100000115029,Yes,1,,1,100000115029_1,Sep-12,8:12,56221,Waste Treatment and Disposal,000,15,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,Miles/h,NNW,65,D,Yes,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,None,Equipment Failure,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Faulty lead washer & ammonia solution,,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Test ammonia solution every other
100000140643,Yes,1,,1,100000140643_1,Oct-00,17:05,22132,Sewage Treatment Facilities,005,55,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,,Meters/second,NNW,,N,N/A,N/A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Supplier error,,N/A,N/A,Yes,Yes,N/A,N/A,Yes,N/A,N/A,N/A,Changed delivery acceptance
100000167829,Yes,1,,1,100000167829_1,Oct-17,14:00,333515,Cutting Tool and Machine Tool,000,01,Yes,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Furnace,6,Miles/h,SSE,72,D,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,N/A,N/A,N/A,N/A,Yes,N/A,N/A,Yes,N/A,N/A,N/A,N/A,"No, not notified",Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A
100000182027,Yes,1,,1,100000182027_1,Oct-12,23:00,311352,Confectionery Manufacturing from,004,00,Yes,Yes,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,10,Miles/h,SW,65,E,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Fire,,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Exterior lockbox with design information
100000189397,Yes,1,,1,100000189397_1,Dec-22,11:10,311611,Animal (except Poultry) Slaughtering,046,00,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,18,Miles/h,WNW,40,D,N/A,N/A,1,0,0,1,0,0,4000000,1,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Human Error,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,Yes,N/A,Yes,Misapplied equipment,,Yes,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A
100000195629,Yes,1,,1,100000195629_1,Apr-18,8:40,312113,Ice Manufacturing,003,23,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,Continental Hydraulics VSD03M,6,Miles/h,SE,45,B,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Human Error,N/A,Yes,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,,Yes,Yes,Yes,Yes,Yes,N/A,Yes,N/A,N/A,N/A,N/A
100000033983,Yes,1,,1,100000033983_1,May-05,9:00,42491,Farm Supplies Merchant Wholesalers,000,20,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,Miles/h,S,58,N,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,None,Equipment Failure,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Replaced/upgraded storage tank.
100000053899,Yes,2,,1,100000053899_1,Nov-13,8:55,56221,Waste Treatment and Disposal,000,35,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,leak from threads of fusible plug,,N/A,N/A,,N,N/A,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,One ton cylinder provided by vendor,,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Vendor maintenance and training
100000053899,Yes,2,,2,100000053899_2,Apr-12,8:00,56221,Waste Treatment and Disposal,005,00,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Bulged cylinder caused minor leak at,,N/A,N/A,,N,N/A,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100000113432,Yes,1,,1,100000113432_1,Mar-18,10:00,22131,Water Supply and Irrigation Systems,000,01,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,5,Miles/h,E,60,C,N/A,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,Yes,Yes,Yes,N/A,N/A,Yes,N/A,N/A,N/A
100000153601,Yes,1,,1,100000153601_1,Mar-15,11:00,32615,Urethane and Other Foam Product,001,00,N/A,Yes,N/A,N/A,N/A,Yes,Yes,N/A,N/A,Yes,N/A,N/A,Internal plant spill only,3,Miles/h,E,35,N,Yes,N/A,0,0,0,1,0,0,10000,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,Internal plant spill only,Equipment Failure,Yes,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,,Yes,Yes,Yes,Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A
100000226659,Yes,4,,1,100000226659_1,Oct-23,0:25,31199,All Other Food Manufacturing,001,00,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,,N,N/A,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100000226659,Yes,4,,2,100000226659_2,Apr-23,10:15,31199,All Other Food Manufacturing,000,15,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,0,N/A,N/A,54,F,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"No, not notified",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A
100000226659,Yes,4,,3,100000226659_3,Mar-23,17:40,31199,All Other Food Manufacturing,000,20,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,,N,N/A,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"No, not notified",Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100000226659,Yes,4,,4,100000226659_4,Feb-21,8:30,31199,All Other Food Manufacturing,000,30,N/A,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,,N/A,N/A,,N,N/A,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100000058386,Yes,1,,1,100000058386_1,Nov-97,16:50,325181,Alkalies and Chlorine Manufacturing,000,10,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,Yes,Yes,N/A,N/A,N/A,10,Miles/h,SW,30,D,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Human Error,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,Yes,Yes,N/A,Yes,N/A,N/A,N/A,N/A,N/A
100000062291,Yes,1,,1,100000062291_1,Mar-15,16:00,311411,"Frozen Fruit, Juice, and Vegetable",000,20,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Cold Storage CP Booster No. 2,,N/A,N/A,,N,N/A,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,Equipment Failure,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100000062647,Yes,2,,1,100000062647_1,Apr-10,23:30,32211,Pulp Mills,000,05,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Meters/second,N/A,,N,N/A,Yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,None,Human Error,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"No, not notified",Yes,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A
100000062647,Yes,2,,2,100000062647_2,May-05,11:30,32211,Pulp Mills,001,00,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,,Meters/second,N/A,,N,N/A,Yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,None,Human Error,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"No, not notified",N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A
