EPA Facility ID,Has Accident,Accident Count,NAICS Code,Accident Details
100000142188,No,0,,
100000143613,No,0,,
100000145005,No,0,,
100000145023,No,0,,
100000145577,No,0,,
100000145755,No,0,,
100000147236,No,0,,
100000147307,Yes,1,,"[{'Date of Accident': 'July 1995', 'NAICS Code of Process Involved': '32592'}]"
100000148155,No,0,,
100000149564,No,0,,
100000149591,No,0,,
100000150052,No,0,,
100000150356,No,0,,
100000150962,No,0,,
100000151346,No,0,,
100000153175,No,0,,
100000153763,Yes,1,,"[{'Date of Accident': 'June 2006', 'NAICS Code of Process Involved': '31151'}]"
100000154673,No,0,,
100000154762,Yes,1,,"[{'Date of Accident': 'November 2001', 'NAICS Code of Process Involved': '49312'}]"
100000155609,No,0,,
100000155814,No,0,,
100000155912,No,0,,
100000156136,No,0,,
100000157643,No,0,32552,
100000157901,No,0,,
100000157947,No,0,,
100000158241,No,0,,
100000158526,No,0,,
100000158571,No,0,,
100000158704,No,0,,
100000159213,No,0,,
100000159268,No,0,,
100000159393,No,0,,
100000159428,Yes,1,,"[{'Date of Accident': 'March 2024', 'NAICS Code of Process Involved': '49312'}]"
100000159464,No,0,49311,
100000160755,No,0,,
100000160951,No,0,,
100000161273,No,0,,
100000161709,No,0,,
100000163039,No,0,,
100000163903,No,0,,
100000163949,No,0,,
100000164485,No,0,,
100000164494,No,0,,
100000164831,No,0,,
100000164948,No,0,,
100000166107,No,0,,
100000166429,No,0,,
100000166447,No,0,,
100000166483,No,0,,
100000166651,No,0,,
100000166679,No,0,,
100000166786,No,0,,
100000166795,No,0,,
100000167311,No,0,,
100000167525,No,0,,
100000167543,No,0,,
100000167892,No,0,,
100000168114,No,0,,
100000168383,No,0,,
100000168392,No,0,,
100000168436,No,0,,
100000168524,Yes,1,,"[{'Date of Accident': 'March 2024', 'NAICS Code of Process Involved': '42491'}]"
100000168613,No,0,,
100000168766,No,0,,
100000168793,No,0,,
100000168819,No,0,,
100000168926,No,0,,
100000169168,No,0,,
100000169186,No,0,,
100000169195,No,0,,
100000169284,No,0,,
100000169471,No,0,,
100000169596,No,0,,
100000170058,No,0,,
100000170646,No,0,,
100000170762,No,0,,
100000170842,No,0,,
100000170913,No,0,,
100000171119,No,0,,
100000171208,No,0,,
100000171468,No,0,,
100000171495,No,0,,
100000171556,No,0,,
100000172163,No,0,,
100000172289,No,0,,
100000172421,No,0,,
100000173386,No,0,,
100000173545,No,0,,
100000174189,No,0,,
100000174447,No,0,,
100000174651,No,0,,
100000175302,No,0,,
100000175669,No,0,,
100000176016,No,0,,
100000177364,No,0,,
100000177541,No,0,,
100000178158,No,0,,
100000178185,No,0,,
100000178452,No,0,,
100000178791,No,0,,
100000178844,No,0,,
100000180163,No,0,,
100000180216,Yes,1,,"[{'Date of Accident': 'March 2014', 'NAICS Code of Process Involved': '11115'}]"
100000180476,No,0,,
100000180582,No,0,,
100000180724,No,0,,
100000181135,No,0,,
100000181242,No,0,,
100000181475,No,0,,
100000182223,No,0,,
100000182697,Yes,1,,"[{'Date of Accident': 'September 2024', 'NAICS Code of Process Involved': '42491'}]"
100000184793,No,0,325998,
100000187736,No,0,,
100000188548,No,0,,
100000188913,No,0,,
100000189422,No,0,,
100000189547,No,0,,
100000189636,No,0,,
100000190599,No,0,,
100000191366,No,0,,
100000191605,No,0,,
100000191776,No,0,,
100000191856,Yes,1,,"[{'Date of Accident': 'July 2002', 'NAICS Code of Process Involved': '334412'}]"
100000191883,No,0,,
100000191918,No,0,,
100000191963,No,0,,
100000192123,No,0,,
100000193186,Yes,1,,"[{'Date of Accident': 'September 2021', 'NAICS Code of Process Involved': '311611'}]"
100000193284,No,0,,
100000193514,No,0,,
100000194309,No,0,,
100000194933,No,0,,
100000195362,No,0,,
100000195718,No,0,,
100000196012,No,0,,
100000197208,No,0,,
100000197271,No,0,,
100000197299,No,0,,
100000197468,No,0,,
100000197887,No,0,,
100000197896,No,0,,
100000198163,No,0,49311,
100000198449,No,0,,
100000198485,No,0,,
100000200105,No,0,,
100000200506,No,0,,
100000200882,No,0,,
100000201239,No,0,,
100000201328,No,0,,
100000201603,No,0,,
100000202158,No,0,,
100000202185,No,0,,
100000202602,No,0,325193,
100000202639,No,0,,
100000203095,No,0,,
100000204058,No,0,,
100000204307,No,0,,
100000204352,No,0,,
100000204682,No,0,,
100000204726,No,0,,
100000205011,No,0,,
100000205832,No,0,,
100000205976,No,0,,
100000206127,No,0,,
100000206289,No,0,,
100000206298,No,0,,
100000208152,No,0,,
100000208456,No,0,,
100000208599,No,0,,
100000209099,No,0,,
100000209366,No,0,,
100000210862,No,0,,
100000210906,No,0,,
100000211077,No,0,,
100000211629,No,0,,
100000211692,No,0,,
100000213912,No,0,,
100000214378,No,0,,
100000214822,No,0,,
100000215643,No,0,,
100000216401,No,0,,
100000216447,No,0,,
100000217295,No,0,,
100000217696,No,0,,
100000218472,No,0,325998,
100000218604,No,0,,
100000219266,No,0,,
100000220922,No,0,,
100000221315,No,0,,
100000221574,No,0,,
100000222797,No,0,,
100000222831,No,0,,
100000222859,No,0,,
100000222948,No,0,,
100000223439,No,0,,
100000223466,No,0,,
100000223554,No,0,,
100000223901,No,0,,
100000223929,No,0,,
100000224143,No,0,,
100000226132,No,0,,
100000226739,No,0,,
100000227211,No,0,,
100000227569,No,0,,
100000227756,Yes,1,,"[{'Date of Accident': 'March 2021', 'NAICS Code of Process Involved': '42491'}]"
100000227845,No,0,,
100000227907,No,0,,
100000230635,No,0,,
100000231064,No,0,,
100000231117,Yes,2,,"[{'Date of Accident': 'May 2022', 'NAICS Code of Process Involved': '42491'}, {'Date of Accident': 'April 2019', 'NAICS Code of Process Involved': '42491'}]"
100000231199,No,0,,
100000231386,No,0,,
100000232303,No,0,,
100000232955,No,0,,
100000232964,No,0,,
100000233972,No,0,,
100000234481,No,0,,
100000234579,No,0,,
100000234613,No,0,,
100000235024,No,0,,
100000235578,No,0,,
100000236434,No,0,,
100000236871,No,0,,
100000236951,No,0,,
100000237861,No,0,,
100000237978,No,0,,
100000238405,No,0,,
100000239618,No,0,,
100000240198,No,0,,
100000240679,No,0,,
100000241375,No,0,,
100000241525,No,0,,
100000242748,No,0,,
100000243202,No,0,,
100000243514,No,0,,
100000243765,No,0,,
100000244112,No,0,,
100000244434,No,0,,
100000244997,No,0,,
100000245031,No,0,,
100000245059,No,0,,
100000245656,No,0,,
100000245816,No,0,,
100000246575,No,0,,
100000247093,No,0,,
100000247752,No,0,,
100000247976,No,0,,
100000248181,No,0,,
100000248412,No,0,,
100000248626,No,0,,
100000248635,No,0,,
100000249493,No,0,,
100000249787,No,0,,
100000249796,No,0,,
100000250079,No,0,,
100000250435,No,0,,
100000250471,No,0,,
100000251719,No,0,,
100000251773,No,0,,
100000251853,No,0,,
100000253209,No,0,42471,
100000254869,No,0,,
100000001721,No,0,,
100000001730,No,0,,
100000003658,No,0,,
100000005255,No,0,,
100000008396,No,0,,
100000008403,No,0,,
100000014325,No,0,,
100000017064,Yes,2,92711,"[{'Date of Accident': 'February 1996', 'NAICS Code of Process Involved': '92711'}, {'Date of Accident': 'February 1995', 'NAICS Code of Process Involved': '92711'}]"
100000020559,No,0,,
100000020791,No,0,,
100000020844,No,0,,
100000020915,Yes,1,,"[{'Date of Accident': 'January 2019', 'NAICS Code of Process Involved': '311615'}]"
100000022067,No,0,,
100000022502,No,0,,
100000022806,No,0,,
100000022815,No,0,,
100000022833,No,0,,
100000022842,No,0,,
100000022851,No,0,,
100000023057,No,0,,
100000023084,No,0,,
100000023253,No,0,,
100000023342,No,0,,
100000025313,No,0,,
100000025331,No,0,,
100000025377,No,0,,
100000025493,No,0,,
100000025509,No,0,,
100000025527,No,0,,
100000025536,No,0,,
100000025634,No,0,,
100000025689,No,0,,
100000025714,No,0,,
100000025849,Yes,4,,"[{'Date of Accident': 'February 2021', 'NAICS Code of Process Involved': '326299'}, {'Date of Accident': 'December 2020', 'NAICS Code of Process Involved': '326299'}, {'Date of Accident': 'June 2020', 'NAICS Code of Process Involved': '326299'}, {'Date of Accident': 'April 2017', 'NAICS Code of Process Involved': '326299'}]"
100000026349,No,0,,
100000027721,No,0,,
100000030959,No,0,,
100000031583,No,0,,
100000032305,No,0,,
100000032449,No,0,,
100000032742,No,0,,
100000035696,No,0,,
100000037426,Yes,1,,"[{'Date of Accident': 'February 2012', 'NAICS Code of Process Involved': '42441'}]"
100000038149,No,0,,
100000044301,No,0,,
100000044748,No,0,,
100000045079,No,0,,
100000045104,No,0,,
100000045319,No,0,,
100000045373,Yes,1,,"[{'Date of Accident': 'September 2022', 'NAICS Code of Process Involved': '32211'}]"
100000045444,No,0,,
100000045694,No,0,,
100000046041,No,0,,
100000046372,No,0,,
100000046425,No,0,,
100000048227,No,0,,
100000049486,No,0,,
100000049814,No,0,,
100000049878,No,0,,
100000050437,No,0,,
100000050614,No,0,,
100000051793,No,0,,
100000052024,No,0,,
100000052818,No,0,,
100000053354,No,0,,
100000053498,No,0,,
100000054442,No,0,,
100000054521,No,0,,
100000060195,No,0,,
100000062923,No,0,,
100000065305,No,0,42471,
100000067964,No,0,,
100000068954,No,0,,
100000073975,No,0,211112,
100000074028,No,0,,
100000077285,No,0,,
100000077329,No,0,,
100000077356,No,0,,
100000077409,No,0,,
100000077631,No,0,,
100000082894,No,0,,
100000084507,No,0,,
100000085819,No,0,,
100000086783,No,0,,
100000086989,Yes,1,,"[{'Date of Accident': 'May 2024', 'NAICS Code of Process Involved': '32411'}]"
100000087942,No,0,,
100000088503,No,0,,
100000088638,No,0,,
100000094346,No,0,,
100000094989,No,0,,
100000094998,No,0,,
100000095185,No,0,,
100000096683,No,0,,
100000098351,No,0,,
100000101221,No,0,,
100000101748,No,0,,
100000101819,No,0,,
100000103416,Yes,2,,"[{'Date of Accident': 'August 1998', 'NAICS Code of Process Involved': '32211'}, {'Date of Accident': 'October 1997', 'NAICS Code of Process Involved': '32211'}]"
100000103853,No,0,,
100000104308,No,0,211112,
100000104825,No,0,,
100000104987,No,0,,
100000106645,No,0,,
100000107369,No,0,,
100000108144,No,0,,
100000109553,No,0,,
100000109722,No,0,,
100000109919,No,0,,
100000111693,No,0,,
100000112157,No,0,,
100000112273,Yes,1,,"[{'Date of Accident': 'February 2024', 'NAICS Code of Process Involved': '32513'}]"
100000115154,No,0,,
100000117018,No,0,,
100000117287,No,0,,
100000117429,No,0,,
100000117465,No,0,,
100000118482,No,0,,
100000119098,No,0,,
100000120013,No,0,325998,
100000121619,No,0,,
100000121708,No,0,,
100000121762,No,0,,
100000121799,No,0,,
100000121833,No,0,,
100000122048,Yes,1,,"[{'Date of Accident': 'August 2018', 'NAICS Code of Process Involved': '311615'}]"
100000123662,No,0,,
100000124689,No,0,,
100000124732,Yes,1,,"[{'Date of Accident': 'March 2023', 'NAICS Code of Process Involved': '325199'}]"
100000125161,No,0,,
100000127686,No,0,,
100000132206,No,0,,
100000132992,No,0,,
100000136186,No,0,,
100000137103,No,0,211112,
100000137933,No,0,,
100000138013,No,0,,
100000138291,No,0,,
100000141349,No,0,,
100000141517,No,0,,
100000142516,No,0,,
100000142801,No,0,,
100000142856,No,0,,
100000144391,No,0,,
100000144818,No,0,,
100000145997,No,0,,
100000150908,No,0,,
100000152899,No,0,,
100000153594,Yes,1,,"[{'Date of Accident': 'June 1998', 'NAICS Code of Process Involved': '22131'}]"
100000154012,No,0,,
100000154021,No,0,,
100000154147,No,0,,
100000154432,No,0,,
100000154628,No,0,,
100000156733,No,0,,
100000158385,No,0,,
100000159357,No,0,,
100000160522,No,0,,
100000160684,No,0,,
100000160693,No,0,,
100000160728,No,0,,
100000160746,No,0,,
100000160808,No,0,,
100000162478,No,0,,
100000162959,No,0,,
100000162977,No,0,,
100000164387,No,0,49319,
100000164467,No,0,,
100000164591,No,0,,
100000164788,No,0,,
100000165055,No,0,,
100000165885,No,0,,
100000166027,No,0,,
100000166036,No,0,,
100000169426,No,0,,
100000170101,No,0,,
100000170147,No,0,,
100000170708,No,0,,
100000171565,No,0,,
100000172323,No,0,,
100000173475,No,0,,
100000173554,No,0,,
100000173563,No,0,,
100000173849,No,0,,
100000174474,No,0,,
100000175357,No,0,,
100000176472,No,0,,
100000178345,No,0,,
100000178372,No,0,,
100000178381,No,0,,
100000178443,No,0,,
100000181215,No,0,,
100000181233,No,0,42469,
100000181741,No,0,,
100000182866,No,0,,
100000183133,No,0,,
100000184445,No,0,,
100000184775,No,0,,
100000185569,No,0,,
100000186032,No,0,,
100000188986,No,0,,
100000190394,No,0,,
100000190713,No,0,,
100000191525,No,0,,
100000193587,No,0,,
100000194746,No,0,,
100000194755,No,0,,
100000195433,No,0,,
100000195674,No,0,211112,
100000195683,No,0,,
100000195692,No,0,,
100000195709,No,0,,
100000196995,No,0,,
100000199304,No,0,,
100000199698,No,0,,
100000201177,No,0,,
100000202835,No,0,,
100000203326,No,0,,
100000204584,No,0,,
100000208544,No,0,,
100000208982,No,0,,
100000210648,No,0,,
100000212557,Yes,1,,"[{'Date of Accident': 'December 2013', 'NAICS Code of Process Involved': '49312'}]"
100000213672,No,0,,
100000214458,No,0,,
100000214895,No,0,,
100000215091,No,0,,
100000215411,No,0,,
100000215457,No,0,,
100000215527,No,0,,
100000215616,No,0,,
100000215992,Yes,1,,"[{'Date of Accident': 'February 2014', 'NAICS Code of Process Involved': '32615'}]"
100000216438,No,0,211112,
100000218043,No,0,,
100000218301,No,0,211112,
100000218793,No,0,,
100000218908,No,0,,
100000219122,No,0,,
100000220012,No,0,,
100000220628,No,0,211111,
100000221093,No,0,,
100000221556,No,0,211112,
100000224358,No,0,,
100000224367,No,0,,
100000225357,No,0,,
100000225464,No,0,,
100000229424,No,0,,
100000229816,No,0,,
100000231634,No,0,,
100000232198,Yes,1,,"[{'Date of Accident': 'June 2012', 'NAICS Code of Process Involved': '32532'}]"
100000232688,No,0,,
100000232697,No,0,,
100000234105,No,0,21113,
100000235765,No,0,,
100000237923,No,0,,
100000238021,No,0,,
100000242702,No,0,,
100000243523,No,0,,
100000244096,No,0,,
100000247191,No,0,,
100000247333,No,0,,
100000254431,No,0,,
100000255626,No,0,,
100000009858,No,0,,
100000013941,No,0,,
100000014646,No,0,,
100000014717,No,0,,
100000022478,No,0,,
100000023486,No,0,,
100000029435,No,0,,
100000029471,No,0,,
100000029587,No,0,,
100000030325,No,0,,
100000030628,No,0,,
100000031173,No,0,,
100000031681,No,0,,
100000032252,No,0,,
100000036329,No,0,,
100000036739,No,0,,
100000036766,No,0,,
100000036819,No,0,,
100000037024,No,0,,
100000037854,No,0,,
100000037916,No,0,,
100000038773,Yes,1,,"[{'Date of Accident': 'November 2015', 'NAICS Code of Process Involved': '32532'}]"
100000040804,No,0,21113,
100000040984,No,0,,
100000041466,No,0,,
100000047745,No,0,,
100000048806,No,0,,
100000055076,No,0,,
100000060186,No,0,,
100000060587,No,0,,
100000061568,No,0,,
100000061997,Yes,1,,"[{'Date of Accident': 'May 2003', 'NAICS Code of Process Involved': '42491'}]"
100000062512,No,0,,
100000067624,No,0,,
100000067893,No,0,,
100000067946,No,0,,
100000067991,No,0,,
100000068142,No,0,,
100000068311,No,0,,
100000068758,No,0,,
100000068801,No,0,,
100000068927,No,0,,
100000069007,No,0,,
100000069123,No,0,,
100000070095,No,0,,
100000070148,No,0,,
100000070228,Yes,1,,"[{'Date of Accident': 'October 2002', 'NAICS Code of Process Involved': '42491'}]"
100000070273,No,0,,
100000070362,No,0,,
100000070549,No,0,,
100000071806,No,0,,
100000074545,No,0,,
100000075081,No,0,,
100000075125,No,0,,
100000075223,No,0,,
100000075385,No,0,,
100000078435,No,0,,
100000082297,No,0,,
100000082545,No,0,,
100000084838,No,0,,
100000085418,No,0,,
100000085551,No,0,,
100000086257,No,0,,
100000087167,No,0,,
100000087201,No,0,,
100000087602,No,0,,
100000089398,No,0,,
100000090625,No,0,,
100000090803,No,0,,
100000090876,No,0,,
100000091786,No,0,,
100000093533,Yes,2,32411,"[{'Date of Accident': 'June 2024', 'NAICS Code of Process Involved': '32411'}, {'Date of Accident': 'March 2022', 'NAICS Code of Process Involved': '32411'}]"
100000095648,No,0,,
100000098887,No,0,,
100000099065,No,0,,
100000102195,No,0,,
100000109642,No,0,,
100000114084,No,0,,
100000116581,Yes,2,,"[{'Date of Accident': 'October 2022', 'NAICS Code of Process Involved': '32411'}, {'Date of Accident': 'March 2019', 'NAICS Code of Process Involved': '32411'}]"
100000117857,No,0,,
100000118927,No,0,,
100000119025,No,0,,
100000119052,No,0,,
100000119105,No,0,,
100000119141,No,0,,
100000119427,No,0,,
100000119597,No,0,,
100000119631,No,0,,
100000120576,No,0,,
100000120629,No,0,,
100000120941,No,0,,
100000120996,No,0,,
100000121021,No,0,,
100000121101,No,0,,
100000121147,No,0,,
100000121263,No,0,,
100000122084,No,0,,
100000122155,No,0,,
100000122182,No,0,,
100000122734,No,0,,
100000124974,No,0,,
100000127908,No,0,,
100000143285,Yes,2,32411,"[{'Date of Accident': 'January 2022', 'NAICS Code of Process Involved': '32411'}, {'Date of Accident': 'February 2018', 'NAICS Code of Process Involved': '32411'}]"
100000144355,Yes,2,,"[{'Date of Accident': 'October 2002', 'NAICS Code of Process Involved': '32512'}, {'Date of Accident': 'April 2001', 'NAICS Code of Process Involved': '32512'}]"
100000150301,No,0,,
100000150542,No,0,,
100000152531,No,0,,
100000154717,No,0,,
100000156617,No,0,,
100000157652,No,0,,
100000157661,No,0,,
100000158278,No,0,,
100000159954,No,0,,
100000161175,No,0,,
100000166205,No,0,,
100000167062,No,0,,
100000167071,No,0,,
100000167099,No,0,,
100000167106,No,0,,
100000171805,No,0,,
100000172252,No,0,,
100000172724,No,0,,
100000173448,No,0,,
100000174679,No,0,,
100000175035,No,0,,
100000183286,No,0,,
100000183491,Yes,1,,"[{'Date of Accident': 'April 2000', 'NAICS Code of Process Involved': '42491'}]"
100000183605,No,0,,
100000187371,No,0,,
100000187923,No,0,,
100000189486,No,0,,
100000192203,No,0,21113,
100000193202,No,0,,
100000194791,No,0,211112,
100000197093,No,0,,
100000199206,No,0,,
100000200114,No,0,,
100000204049,No,0,21113,
100000204487,No,0,,
100000207876,No,0,,
100000209277,No,0,,
100000215858,No,0,,
100000223117,No,0,,
100000224321,No,0,,
100000225348,No,0,,
100000226203,No,0,,
100000226212,No,0,,
100000231983,No,0,,
100000232296,No,0,,
100000236835,No,0,,
100000238423,No,0,,
100000241712,No,0,,
100000245861,No,0,,
100000000429,No,0,,
100000000697,No,0,,
100000000731,No,0,,
100000002659,No,0,,
100000003836,No,0,,
100000004719,No,0,,
100000005745,No,0,,
100000006478,No,0,,
100000006619,No,0,,
100000006959,No,0,,
100000007093,No,0,,
100000007128,No,0,,
100000007244,No,0,,
100000007342,No,0,,
100000007823,No,0,,
100000008528,No,0,,
100000010374,No,0,,
100000011569,No,0,,
100000012354,No,0,,
100000012693,No,0,,
100000014067,No,0,,
100000014414,No,0,,
100000014548,No,0,,
100000014799,No,0,,
100000014815,No,0,,
100000014851,No,0,,
100000014904,No,0,,
100000014959,No,0,,
100000015155,Yes,1,,"[{'Date of Accident': 'June 2009', 'NAICS Code of Process Involved': '311919'}]"
100000015315,No,0,,
100000016332,No,0,,
100000016396,No,0,,
100000016662,No,0,,
100000017046,No,0,,
100000017368,No,0,,
100000018063,No,0,311615,
100000018713,No,0,,
100000018955,No,0,,
100000020087,No,0,,
100000020906,No,0,,
100000021004,No,0,,
100000022058,No,0,,
100000022619,Yes,1,,"[{'Date of Accident': 'January 2023', 'NAICS Code of Process Involved': '311611'}]"
100000022977,Yes,1,,"[{'Date of Accident': 'March 2019', 'NAICS Code of Process Involved': '325211'}]"
100000023912,No,0,,
100000024056,No,0,,
100000024207,No,0,,
100000024902,No,0,,
100000026848,No,0,,
100000026982,No,0,,
100000027259,No,0,,
100000027428,No,0,,
100000027437,No,0,,
100000027516,No,0,,
100000027552,No,0,,
100000027945,No,0,,
100000028178,No,0,,
100000028329,No,0,,
100000028338,No,0,,
100000030584,No,0,,
100000030673,No,0,,
100000031486,No,0,,
100000032234,No,0,,
100000033643,No,0,,
100000033741,No,0,,
100000035302,No,0,,
100000035428,No,0,,
100000035669,No,0,,
100000035687,No,0,,
100000036007,No,0,,
100000036793,No,0,,
100000037532,No,0,,
100000038372,No,0,,
100000038381,No,0,,
100000039184,No,0,,
100000041858,No,0,,
100000041901,No,0,,
100000042027,No,0,,
100000042385,No,0,,
100000043188,No,0,,
100000043366,No,0,,
100000043856,No,0,,
100000044515,No,0,,
100000044784,No,0,,
100000045015,No,0,,
100000045042,No,0,,
100000045701,No,0,,
100000046657,No,0,,
100000047629,No,0,,
100000047987,No,0,,
100000048003,No,0,,
100000048049,No,0,,
100000048067,No,0,,
100000048325,No,0,,
100000048682,No,0,,
100000048842,No,0,,
100000049315,No,0,,
100000049342,No,0,,
100000049495,No,0,,
100000050106,No,0,,
100000051132,No,0,,
100000051445,Yes,1,,"[{'Date of Accident': 'June 2021', 'NAICS Code of Process Involved': '311615'}]"
100000051935,No,0,,
100000052257,No,0,,
100000052462,No,0,,
100000052649,No,0,,
100000052685,No,0,,
100000053149,No,0,,
100000053274,No,0,,
100000053871,No,0,,
100000054638,No,0,,
100000055334,No,0,,
100000056306,No,0,,
100000056716,No,0,,
100000058475,No,0,,
100000058929,No,0,,
100000058965,No,0,,
100000059278,No,0,,
100000059456,No,0,,
100000059991,No,0,,
100000061185,No,0,,
100000062451,No,0,,
100000062601,No,0,,
100000063049,No,0,,
100000063968,No,0,,
100000064388,No,0,,
100000064681,No,0,,
100000064949,No,0,,
100000065216,Yes,1,,"[{'Date of Accident': 'July 2015', 'NAICS Code of Process Involved': '32615'}]"
100000066929,No,0,,
100000067321,No,0,,
100000067367,No,0,,
100000067394,No,0,,
100000070889,No,0,,
100000071833,No,0,,
100000072084,No,0,,
100000072137,No,0,,
100000072164,No,0,,
100000072173,No,0,,
100000073485,Yes,2,,"[{'Date of Accident': 'September 1997', 'NAICS Code of Process Involved': '32562'}, {'Date of Accident': 'June 1996', 'NAICS Code of Process Involved': '32562'}]"
100000073537,No,0,,
100000073555,No,0,,
100000073813,No,0,,
100000074242,No,0,,
100000074313,No,0,,
100000074377,No,0,,
100000074778,No,0,,
100000074867,No,0,,
100000075214,No,0,,
100000076026,Yes,2,,"[{'Date of Accident': 'February 2019', 'NAICS Code of Process Involved': '325199'}, {'Date of Accident': 'November 2015', 'NAICS Code of Process Involved': '325211'}]"
100000076838,No,0,,
100000077463,No,0,,
100000077686,No,0,,
100000077891,No,0,,
100000078382,No,0,,
100000081591,No,0,,
100000082368,No,0,,
100000082965,No,0,,
100000084785,No,0,,
100000085089,No,0,,
100000085347,No,0,,
100000085533,No,0,,
100000086729,No,0,,
100000086792,No,0,,
100000087087,No,0,,
100000087265,No,0,,
100000087595,No,0,,
100000088978,No,0,,
100000091562,No,0,,
100000093301,Yes,1,,"[{'Date of Accident': 'November 1995', 'NAICS Code of Process Involved': '32519'}]"
100000093524,No,0,,
100000093551,No,0,,
100000093597,No,0,,
100000093695,No,0,325998,
100000094532,No,0,,
100000094783,No,0,,
100000094792,No,0,,
100000095791,No,0,,
100000095899,No,0,,
100000096282,No,0,,
100000096291,No,0,,
100000099145,No,0,,
100000099494,No,0,,
100000099546,No,0,,
100000100133,No,0,,
100000100366,No,0,,
100000100614,No,0,,
100000100703,No,0,,
100000100865,No,0,,
100000100927,No,0,,
100000101301,No,0,,
100000101338,No,0,,
100000101604,No,0,,
100000101695,No,0,,
100000101953,No,0,,
100000102097,No,0,,
100000102658,No,0,,
100000102729,No,0,,
100000102747,No,0,,
100000104095,No,0,,
100000104184,No,0,,
100000104424,No,0,,
100000104932,No,0,,
100000104978,No,0,,
100000105012,No,0,,
100000105192,No,0,,
100000105496,No,0,,
100000106235,No,0,,
100000106583,No,0,,
100000106707,No,0,,
100000109116,Yes,1,,"[{'Date of Accident': 'October 2024', 'NAICS Code of Process Involved': '311511'}]"
100000109688,No,0,,
100000109937,No,0,,
100000110168,No,0,,
100000110435,No,0,,
100000110499,No,0,,
100000110765,No,0,,
100000112763,Yes,2,,"[{'Date of Accident': 'January 1997', 'NAICS Code of Process Involved': '31152'}, {'Date of Accident': 'October 1995', 'NAICS Code of Process Involved': '31152'}]"
100000112816,No,0,,
100000113254,No,0,,
100000114253,No,0,,
100000114397,No,0,,
100000114501,No,0,,
100000115813,No,0,,
100000116509,No,0,,
100000117633,No,0,,
100000117795,No,0,,
100000117875,No,0,,
100000119454,No,0,,
100000119819,No,0,,
100000120834,No,0,,
100000121254,No,0,,
100000121557,No,0,,
100000121593,No,0,,
100000121655,No,0,,
100000123092,No,0,,
100000123172,No,0,,
100000124448,No,0,,
100000124778,No,0,,
100000125544,Yes,1,,"[{'Date of Accident': 'July 2020', 'NAICS Code of Process Involved': '32211'}]"
100000126552,No,0,,
100000126954,No,0,,
100000127542,No,0,,
100000128104,No,0,,
100000128612,No,0,,
100000128961,No,0,,
100000129014,No,0,,
100000130271,Yes,1,,"[{'Date of Accident': 'July 2020', 'NAICS Code of Process Involved': '11232'}]"
100000130501,No,0,,
100000130707,Yes,1,,"[{'Date of Accident': 'December 2022', 'NAICS Code of Process Involved': '311615'}]"
100000130841,No,0,,
100000130958,No,0,,
100000130994,Yes,1,,"[{'Date of Accident': 'December 2005', 'NAICS Code of Process Involved': '325211'}]"
100000131172,No,0,,
100000131216,No,0,,
100000132055,No,0,,
100000132073,Yes,1,,"[{'Date of Accident': 'August 2000', 'NAICS Code of Process Involved': '325211'}]"
100000132242,No,0,,
100000132634,No,0,,
100000133973,No,0,,
100000135025,No,0,,
100000136667,No,0,,
100000137283,Yes,2,,"[{'Date of Accident': 'July 1997', 'NAICS Code of Process Involved': '11232'}, {'Date of Accident': 'November 1996', 'NAICS Code of Process Involved': '11232'}]"
100000137568,No,0,,
100000138718,No,0,,
100000138861,No,0,,
100000139842,No,0,,
100000139913,No,0,,
100000141697,No,0,,
100000142197,No,0,,
100000143392,No,0,,
100000145014,No,0,,
100000146433,No,0,,
100000146647,No,0,,
100000148887,No,0,,
100000149341,No,0,,
100000150882,Yes,1,,"[{'Date of Accident': 'June 2022', 'NAICS Code of Process Involved': '311211'}]"
100000152176,No,0,,
100000152434,No,0,,
100000153629,No,0,,
100000154307,No,0,,
100000155486,No,0,,
100000156458,No,0,,
100000156984,No,0,,
100000157803,No,0,,
100000157849,Yes,2,,"[{'Date of Accident': 'August 1996', 'NAICS Code of Process Involved': '22131'}, {'Date of Accident': 'August 1995', 'NAICS Code of Process Involved': '22131'}]"
100000158731,No,0,,
100000159516,No,0,,
100000159525,No,0,,
100000162753,No,0,,
100000163173,No,0,,
100000163208,No,0,,
100000163217,No,0,,
100000163262,No,0,,
100000164582,No,0,,
100000165652,No,0,,
100000166562,No,0,,
100000166571,No,0,,
100000166768,No,0,,
100000166839,No,0,,
100000167035,No,0,,
100000167204,Yes,1,,"[{'Date of Accident': 'May 2017', 'NAICS Code of Process Involved': '325211'}]"
100000167482,No,0,,
100000167491,No,0,,
100000167507,No,0,,
100000167838,No,0,,
100000168212,No,0,,
100000168221,No,0,,
100000168427,No,0,,
100000170959,No,0,,
100000170968,Yes,1,,"[{'Date of Accident': 'January 2011', 'NAICS Code of Process Involved': '311615'}]"
100000173625,No,0,,
100000173689,No,0,,
100000173698,No,0,,
100000173821,No,0,,
100000173876,No,0,,
100000173894,No,0,,
100000173929,No,0,,
100000175071,No,0,,
100000176123,No,0,,
100000176962,No,0,,
100000177186,No,0,,
100000177667,No,0,,
100000177961,Yes,1,,"[{'Date of Accident': 'April 2021', 'NAICS Code of Process Involved': '42441'}]"
100000178559,No,0,,
100000178586,No,0,,
100000178675,No,0,,
100000180029,No,0,,
